capture,source,dest,dest_port,label,n_events,n_gaps,median_gap,mad_gap,rcv,mean_gap,std_gap,cv,min_gap,max_gap,median_bytes,flag_0.05,score,flag_0.1,flag_0.2
sunnystation,172.16.0.170,172.16.0.52,389,unknown,37,36,0.1151133775711059,0.1069139242172241,0.9287706300788804,66.08138955301709,256.17000721620803,3.87658323998594,0.0019230842590332,1430.741233110428,2441.0,False,-0.4278171928252022,False,False
sunnystation,172.16.0.170,172.16.0.52,49667,unknown,10,9,79.57144117355347,79.4539201259613,0.9985230750397516,264.19256422254773,472.2946568823854,1.7876909528935072,0.0149619579315185,1430.7229540348053,3738.0,False,-0.5107011805921675,False,False
sunnystation,172.16.0.170,59.148.253.194,443,malicious,10,9,43.642070055007935,8.482967138290405,0.1943759113075568,141.3736595577664,301.04056339639374,2.12939641187817,6.418519020080566,943.0302538871764,838.5,False,-0.5583762364195286,False,True
dirtyrat,172.16.1.66,172.16.1.4,53,unknown,39,38,0.2624130249023437,0.2623525857925415,0.9997696794592236,13.445856395520662,37.49280392253878,2.7884281089770595,3.695487976074219e-05,182.0037422180176,47.0,False,-0.451245578502738,False,False
dirtyrat,172.16.1.66,172.16.1.4,88,unknown,28,27,0.0110490322113037,0.0108950138092041,0.9860604622057269,4.148007922702366,12.28722585102385,2.9621992243011204,1.4066696166992188e-05,52.14823794364929,1802.0,False,-0.4320697188829268,False,False
dirtyrat,172.16.1.66,172.16.1.4,389,unknown,30,29,0.1136641502380371,0.107274055480957,0.9437809129466253,11.30008524861829,29.544830703331623,2.6145670632833675,0.0003418922424316,123.09008502960204,2626.0,False,-0.42419280897435,False,False
dirtyrat,172.16.1.66,23.52.9.222,443,unknown,11,10,0.3107634782791137,0.0156034231185913,0.050209964198486,1.8038496017456052,4.691489077557237,2.600820530169051,0.2895441055297851,15.15558409690857,2760.0,False,-0.552696026474408,False,True
benign,10.0.2.10,224.0.0.252,5355,benign,10,9,0.0490000247955322,0.0476200580596923,0.971837427805431,4.525762213601007,9.813895507886652,2.1684514220374926,0.0012149810791015,28.59573197364807,83.0,False,-0.4468757694377766,False,False
benign,10.0.2.5,10.0.2.10,53,benign,10,9,10.108838081359863,10.084083080291748,0.9975511526775998,21.04036166932848,25.95086729027621,1.23338503862821,0.0247550010681152,75.10831904411316,37.5,False,-0.523038027435399,False,True
benign,10.0.2.5,10.0.2.3,67,benign,34,33,300.08505296707153,0.0215668678283691,7.186918380348548e-05,300.1581091519558,0.8641161541899687,0.0028788699283566,299.08987307548523,304.72870802879333,305.0,False,-0.5028633528592732,False,False
benign,10.0.2.5,104.18.37.200,443,benign,10,9,49.497859954833984,32.6187469959259,0.6589930761792528,143.32016123665704,224.775564724298,1.5683457427398366,0.0007200241088867,622.7980120182037,11097.5,False,-0.5716122296741106,True,True
benign,10.0.2.5,104.26.13.204,443,benign,10,9,0.0013618469238281,0.0009210109710693,0.676295518207283,16.622149229049683,44.34433943595148,2.6677861463578454,0.0004408359527587,134.5667541027069,1864.0,False,-0.48680981167602005,False,False
benign,10.0.2.5,13.33.109.100,443,benign,18,17,0.0968239307403564,0.0898478031158447,0.9279503778542214,0.9183383548960966,2.276220380168579,2.478629328757718,0.0001749992370605,7.437180042266846,0.0,False,-0.4100661148784426,False,False
benign,10.0.2.5,13.33.109.120,443,benign,14,13,0.0566089153289794,0.0558187961578369,0.986042495840967,1.198404623911931,2.639977375997132,2.2029098714418347,0.0007901191711425,7.625933885574341,0.0,False,-0.4094662997648406,False,False
benign,10.0.2.5,13.33.109.127,443,benign,12,11,0.1524429321289062,0.1520578861236572,0.9974741629548072,1.4188024564222856,2.804354026448756,1.976564118390616,0.000385046005249,7.561071872711182,0.0,False,-0.41075990092870296,False,False
benign,10.0.2.5,13.33.109.53,443,benign,18,17,0.0765540599822998,0.0763001441955566,0.996683183272032,0.9175248146057128,2.273286858530396,2.4776298388259863,0.0002539157867431,7.426695108413696,0.0,False,-0.40988473893040833,False,False
benign,10.0.2.5,13.33.157.182,443,benign,17,16,0.0003645420074462,0.0002861022949218,0.7848266841072596,0.9545021951198578,2.477186486259592,2.5952653633746,5.412101745605469e-05,7.783756971359253,0.0,False,-0.42152616912955027,False,False
benign,10.0.2.5,13.33.82.103,443,benign,10,9,0.3863828182220459,0.122936725616455,0.3181733757783349,159.62454289860196,473.0027948370095,2.963220982486849,0.256505012512207,1420.9425401687622,0.0,False,-0.49041852816971904,False,False
benign,10.0.2.5,13.33.82.67,443,benign,16,15,0.2819139957427978,0.2799639701843261,0.9930829061773478,25.584741195042927,94.77462744759116,3.7043418467705216,0.0001149177551269,368.0687160491944,0.0,False,-0.41711452655621406,False,False
benign,10.0.2.5,142.250.217.8,443,benign,10,9,4.21813702583313,3.794100046157837,0.8994729244027958,199.4751791159312,588.1057064809818,2.9482650878542933,0.2616081237792969,1767.738184928894,0.0,False,-0.564014887993337,False,True
benign,10.0.2.5,142.251.150.4,443,benign,15,14,7.258932948112488,7.208287000656128,0.9930229487145864,94.19932857581549,266.96079466380473,2.8339989116689277,0.0503509044647216,1013.9778249263765,1903.0,False,-0.4205929624938179,False,False
benign,10.0.2.5,142.251.153.4,443,benign,16,15,7.749633073806763,7.495275020599365,0.9671780520722832,43.858166726430255,62.29409007144352,1.4203532596337003,0.2543580532073974,194.16115808486936,1903.0,False,-0.41776441669496617,False,False
benign,10.0.2.5,142.251.154.4,443,benign,12,11,0.2520239353179931,0.0339899063110351,0.1348677706668937,3.32556228204207,3.5787602007270207,1.0761368746729574,0.218034029006958,7.783179044723511,0.0,False,-0.505115467618302,False,False
benign,10.0.2.5,142.251.155.4,443,benign,10,9,0.2521469593048095,0.1867139339447021,0.7404964726106086,50.51268034511142,143.46783789607903,2.8402341138082914,0.0654330253601074,432.99517011642456,0.0,False,-0.44120012755313914,False,False
benign,10.0.2.5,142.251.157.4,443,benign,12,11,0.2668931484222412,0.0334091186523437,0.1251778805482428,3.248886823654175,3.506572428075206,1.0793150449393618,0.2334840297698974,7.777554035186768,0.0,False,-0.5052267085108388,False,False
benign,10.0.2.5,142.251.210.34,443,benign,11,10,6.111241936683655,5.872183799743652,0.9608822331996022,75.44906270503998,150.39539354254586,1.9933368043351385,0.0766699314117431,426.37749218940735,4209.0,False,-0.4464831944352275,False,False
benign,10.0.2.5,142.251.211.78,443,benign,10,9,15.438089847564695,15.375784873962402,0.9959642044956668,234.9652755525377,397.9039972758816,1.6934587306153297,0.0623049736022949,941.1300110816956,4271.5,False,-0.47830181667400423,False,False
benign,10.0.2.5,142.251.45.195,443,benign,11,10,21.072824120521545,20.88245022296905,0.9909659048799684,229.4694683074951,408.7052710135483,1.7810878023470753,0.0110948085784912,1280.8146481513977,3322.0,False,-0.4829286047948678,False,False
benign,10.0.2.5,150.171.109.77,443,benign,10,9,7.683428049087524,7.416064023971558,0.9652025081242586,696.3765763441721,1335.5804448420972,1.917899725825944,0.2673640251159668,3880.912099123001,1638.0,False,-0.42442322014448314,False,False
benign,10.0.2.5,150.171.27.10,443,benign,66,65,0.0020070075988769,0.0019781589508056,0.9856260394392968,35.73723309223468,165.0657747058691,4.61887394247475,2.384185791015625e-05,1254.2084319591522,0.0,False,-0.4572783102296293,False,False
benign,10.0.2.5,150.171.27.11,443,benign,30,29,7.767626047134399,7.508545875549316,0.96664615803941,84.261325795075,200.4905847461247,2.379390341349735,0.2382199764251709,973.620444059372,2355.0,False,-0.43522582762860235,False,False
benign,10.0.2.5,150.171.27.12,443,benign,18,17,7.704455852508545,7.681559801101685,0.9970282065540806,192.45094258645003,346.02324624130483,1.7979815613834642,0.0228960514068603,1269.0968689918518,2506.0,False,-0.4257214197256797,False,False
benign,10.0.2.5,150.171.28.10,443,benign,73,72,0.030140995979309,0.0298199653625488,0.9893490375374248,34.15131281812986,154.218438931982,4.515739695081716,2.5033950805664062e-05,1252.9625570774078,2389.0,False,-0.46742805461270026,False,False
benign,10.0.2.5,150.171.28.11,443,benign,33,32,8.0150705575943,7.774855017662048,0.9700295164956912,79.21895506232977,156.25454926976036,1.9724389086780896,0.0002369880676269,610.9473509788513,2403.0,False,-0.446945107354817,False,False
benign,10.0.2.5,150.171.28.12,443,benign,11,10,0.2483785152435302,0.1939355134963989,0.7808063161431211,157.93641049861907,465.870755799676,2.9497362535268548,0.052095890045166,1481.8575389385223,0.0,False,-0.4234684975789661,False,False
benign,10.0.2.5,151.101.1.140,443,benign,23,22,0.234942078590393,0.2346595525741577,0.9987974652393882,104.2906568592245,383.0656293477853,3.673057979343844,1.811981201171875e-05,1759.1939008235931,1900.0,False,-0.43522379408332784,False,False
benign,10.0.2.5,151.101.1.91,80,benign,62,61,30.184698820114136,0.0661261081695556,0.0021907161825146,119.9954414758526,291.3979184719275,2.428408236912627,7.022336006164551,1511.2180001735687,156.0,False,-0.5112898683557496,False,False
benign,10.0.2.5,151.101.129.140,443,benign,11,10,6.895005464553833,6.633388996124268,0.9620571049907798,229.4565677881241,548.1799676970279,2.3890358553746305,0.1994879245758056,1755.09574508667,2916.5,False,-0.427090909397839,False,False
benign,10.0.2.5,151.101.129.91,80,benign,87,86,30.189468502998352,0.0751919746398925,0.0024906690434919,106.30961173356964,242.4424302922378,2.280531612699712,30.06987500190735,1267.9351999759674,156.0,False,-0.5371561786462516,False,True
benign,10.0.2.5,151.101.193.140,443,benign,18,17,0.6744780540466309,0.674368143081665,0.999837042933708,134.49320253203896,420.5095180222518,3.1266228337605244,0.0001099109649658,1738.5378708839417,3469.5,False,-0.46244358646024214,False,False
benign,10.0.2.5,151.101.193.91,80,benign,113,112,30.172471523284912,0.0513349771499633,0.0017013845587805,78.90751711598465,172.37640844985407,2.184537224716896,30.06855607032776,1259.2264120578766,156.0,False,-0.5670442031838769,True,True
